   id   |        action         |           trace_id            |              request_id              |          event_time           |                                        resource                                        |                                                                                                                                                                                                                                                                                                                                                                payload                                                                                                                                                                                                                                                                                                                                                                
 253751 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:39.652415+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760459&token=8hoqk4OVNs9g-JugJlMaF8sZkWvgLP7-7MXT___1mcw","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253752 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:39.669292+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253753 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:41.72313+09  | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760461&token=N0SErBciJruYZLFzQw7jK7jlWNgc08Ammoq-wZOpYp0","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253754 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:41.732333+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253755 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:43.788522+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760463&token=BivLiEXLYaaUpHvZw5OMAFuuwmQF9km52vFDEEveaK4","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253756 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:43.804727+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253757 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:45.869292+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760465&token=kiyjgJlsQx8IYn1qmf4UFq28mW-NIZKdo8AuPc-fZBQ","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253758 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:45.885181+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253759 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:47.959304+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760467&token=2b5lmmHAo2q0N0adfMEX20WGz6mec8UfjVh85aTu6V0","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253760 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:47.974565+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253761 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:50.060442+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760470&token=bfi87X9RHbHT8YPAnwqnjb_hGflfzJFfLpKqjxDAZxM","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253762 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:50.089366+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253763 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:52.168706+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760472&token=4EWUaKx3vn8ivmrOYrMsU71VgyHtbnxmfkqt385ohsU","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253764 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:52.186842+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253765 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:54.277566+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760474&token=lL6X4BkUYcGpj8Et0WTZE0axo439Bo-pihFG2cCy_Yk","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253766 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:54.306238+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253767 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:56.395117+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760476&token=Flfoj5SfgJLf2i32FFBK1OmhqSgaydVlAX49ifBLHnU","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253768 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:56.416497+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253769 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:58.480746+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760478&token=13gDipKWDBeN6_novr1q6pGnzk_tgE_pZL133Ln35Ws","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253770 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:42:58.48983+09  | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
 253771 | PHR_SIGNED_URL_ISSUED | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:00.572432+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","facilityId":"1.3.6.1.4.1.9414.10.1","resultUri":"s3://opendolphin-phr-export/facility/1.3.6.1.4.1.9414.10.1/jobs/43913675-d6e8-4a79-bbc7-2e03840ea349.zip","downloadUrl":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact?expires=1766760480&token=9A6lCwJyqli8u-n-4YJ0ey_cS9iv6R7ct2-dVWFe8ig","kmsKeyAlias":"alias/opd/phr-export","userId":"dolphindev","signedUrlIssuer":"RESTEASY","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","bandwidthProfile":"phr-container","signedUrlTtlSeconds":300,"storageType":"S3","artifactPath":"/openDolphin/resources/20/adm/phr/export/43913675-d6e8-4a79-bbc7-2e03840ea349/artifact","status":"success"}
 253772 | PHR_EXPORT_STATUS     | phr-export-20251226T140447Z-7 | phr-export-20251226T140447Z-7-req-02 | 2025-12-26 23:43:00.590558+09 | /openDolphin/resources/20/adm/phr/status/43913675-d6e8-4a79-bbc7-2e03840ea349          | {"traceId":"phr-export-20251226T140447Z-7","jobId":"43913675-d6e8-4a79-bbc7-2e03840ea349","facilityId":"1.3.6.1.4.1.9414.10.1","userId":"dolphindev","status":"success"}
